,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.4741393130578375,9.096114326808923e-32,0.0,0.06449331736056711,0.4741393130578375,,9.125239924317253e-32
1,2,0.9277800266295342,0.0004100891700650276,0.0,0.12697959132874798,0.9279063405777028,,0.00044109276894879025
2,3,1.3190200639469924,0.0040841224536964735,0.0,0.1821208694145817,1.3190621887634049,,0.004189491880531394
3,4,1.6444222628171152,0.012306259781504477,0.0,0.22581209507584,1.6438705249416226,,0.01241193300451618
4,5,1.9014007576081688,0.019810340515822672,0.0,0.26205034836104074,1.9004486822576465,,0.01993778204502226
5,6,2.109769256954583,0.028148244832808686,0.0,0.29180467823504613,2.1084680476578965,,0.028385862740783127
6,7,2.2731135488566694,0.03582138521894006,0.0,0.31559820066219024,2.2716655361772453,,0.03619246498613613
7,8,2.397182566911054,0.04276922774924223,0.0,0.3339819713427688,2.3956676112703157,,0.04328020587965205
8,9,2.4840273200561658,0.048527205597275705,0.0,0.3468961137285213,2.482460347935804,,0.04909826786773153
9,10,2.535501894256696,0.052381302014002866,0.0,0.3546373157235669,2.533964615860975,,0.052983944737034626
10,11,2.5525548050130324,0.053890378956310096,0.0,0.3572881123334709,2.5510327459459665,,0.05449873590538439
