,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.3983071138052843,0.0,0.0,0.0,0.3983071138052843,,0.0
1,2,0.773338103935071,0.0,0.0,0.0,0.7728660296761893,,0.0
2,3,1.0893759377743744,0.0,0.0,0.0,1.0872120133226777,,0.0
3,4,1.3256254516814725,0.0,0.0,0.0,1.32328848038784,,0.0
4,5,1.5199842073445098,0.0,0.0,0.0,1.518249796246323,,0.0
5,6,1.6769136617677416,0.0,0.0,0.0,1.675707331678423,,0.0
6,7,1.8010218961525375,0.0,0.0,0.0,1.8000100963520493,,0.0
7,8,1.8947791183900466,0.0,0.0,0.0,1.894229286786253,,0.0
8,9,1.9608980570256473,0.0,0.0,0.0,1.9605406557910798,,0.0
9,10,2.00014035876903,0.0,0.0,0.0,1.9996946126749318,,0.0
10,11,2.0132690814037506,0.0,0.0,0.0,2.0129657109768413,,0.0
