,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.30463609734923824,1.3877787807814457e-17,0.0,0.037083114528525994,0.3349794752107457,0.05024480822039292,0.03015870152383457
1,2,0.6004896781865148,9.874239965240728e-05,0.0,0.0436213883296412,0.6343587659531554,0.055632984410353754,0.012028388150513936
2,3,0.7837665957998077,0.0003494164838888647,0.0,0.049935726347716994,0.8159495180829093,0.06442369915032203,0.0012271631123352833
3,4,0.9361599755058513,0.0007920846608858723,0.0,0.05577138821435322,0.9760510135374613,0.07568889780839792,-0.00781796989904604
4,5,1.0617352829733082,0.0013040927750975762,0.0,0.06089397158781162,1.1009665763830805,0.08811465798777489,-0.01426522268082886
5,6,1.160001280754447,0.0017964042898082067,0.0,0.06546903188816099,1.2035862353867806,0.10124894636370566,-0.01892660059302398
6,7,1.2392856228017113,0.002272560187014161,0.0,0.06901687950202602,1.2848316720693156,0.11295216910502061,-0.02219132062407625
7,8,1.2993040745416278,0.002667096640611266,0.0,0.07204470782400164,1.34586449948762,0.12401457574111177,-0.02397290350982395
8,9,1.3406728528651308,0.002955988854607572,0.0,0.0739665498603721,1.3892293495552552,0.13145529485702043,-0.02536811918647941
9,10,1.3658590386824663,0.0031491839268287247,0.0,0.07535014239343017,1.4148463035484635,0.1370826781487242,-0.025810578099614956
10,11,1.3739511305307528,0.003209907413326718,0.0,0.07561882054868387,1.423086195246507,0.13819688432370145,-0.026159826419549725
