,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5359598892162171,7.035661194008956e-32,0.0,0.4141508234852587,0.5359598892162171,,7.248729491441359e-32
1,2,1.0511174062204254,0.0004929984514997298,0.0,0.8155684977516269,1.0513506512824644,,0.000491794534978801
2,3,1.5099761848104831,0.004017278885961715,0.0,1.1829429966200253,1.5110025484383975,,0.003988863552458809
3,4,1.9049276869881506,0.013263384169143778,0.0,1.5091667218300366,1.9072098681605232,,0.013187704288897312
4,5,2.2330589754628827,0.025959596581930006,0.0,1.7800208125921442,2.2365473328051904,,0.025914039974226515
5,6,2.4965195431854763,0.0380236020142998,0.0,2.006428286930159,2.501458318253999,,0.03836590756966462
6,7,2.7061503757230643,0.05013749302225005,0.0,2.1895352651041344,2.712421975757672,,0.05103874257596098
7,8,2.864961757763754,0.060895105018139925,0.0,2.3315577255402897,2.8724369202698274,,0.06250254398209366
8,9,2.9765643870392466,0.06984805443609399,0.0,2.4326336406380906,2.9849070347500595,,0.07208241845838058
9,10,3.042604471546051,0.07595986360045327,0.0,2.4934488893551263,3.0515130002912723,,0.07864446109350415
10,11,3.0645040712275193,0.07824609356729165,0.0,2.5136147057024436,3.0736155857401948,,0.08108594698507077
