,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5859526183035509,8.332882669339156e-32,0.0,0.5859526183035509,0.585952618303551,,8.548992668031835e-32
1,2,1.1526935747561544,0.00045321353807747407,0.0,1.1586858940343314,1.1531763851765553,,0.0004422293126412401
2,3,1.6647783027739076,0.0037898258416919866,0.0,1.6789474209816584,1.6659594190309015,,0.003684744178148166
3,4,2.113269645564147,0.013458865232985737,0.0,2.1475553514929087,2.1160589751454735,,0.01315360091677327
4,5,2.494014306657307,0.029520786325688508,0.0,2.5513909936356054,2.498685444140325,,0.028876907523566125
5,6,2.804504882702129,0.04812153068697162,0.0,2.8865509319585567,2.8112101864183447,,0.04719252572806948
6,7,3.0493673827411607,0.06656346848167745,0.0,3.1572985163666507,3.058196647099899,,0.06552774515163498
7,8,3.2348437522951166,0.08387892897382344,0.0,3.364993654908969,3.2455253617769904,,0.08279379322458301
8,9,3.364404716485323,0.09811422626674408,0.0,3.512276721622637,3.3765862788149392,,0.09707330880486106
9,10,3.441155763503939,0.10791784082641775,0.0,3.5995160104802335,3.4542309168554937,,0.10688042708963613
10,11,3.466511994948672,0.11150468673305086,0.0,3.628288192206154,3.479879599873809,,0.11044964194358088
