,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6931471805599454,1.8049387799593644e-31,0.0,0.0,0.6931471805599453,0.0,1.8050951065909435e-31
1,2,1.381593212862417,4.297685520250869e-05,0.0,0.0,1.3815930823920508,0.0,4.29816020807415e-05
2,3,2.031397583438046,0.001492439597471163,0.0,0.0,2.031400032912828,0.0,0.001492281769442387
3,4,2.6321024575402294,0.007212614427682113,0.0,0.0,2.6321058393097623,0.0,0.007212082539828182
4,5,3.1773199035453175,0.0197467680922146,0.0,0.0,3.1773274742603967,0.0,0.019745200175104213
5,6,3.6579191242651383,0.039943238412300235,0.0,0.0,3.657929858031236,0.0,0.039940990984054216
6,7,4.066811385964345,0.06617614272445477,0.0,0.0,4.06682472728558,0.0,0.06617292557300106
7,8,4.395679821097607,0.09572340050313154,0.0,0.0,4.395695840193305,0.0,0.09571987371300122
8,9,4.6382391425579454,0.12444291812494214,0.0,0.0,4.638259346020747,0.0,0.12444024973990346
9,10,4.78680802844421,0.14589147529321148,0.0,0.0,4.7868318346443655,0.0,0.14588940391464575
10,11,4.836977454701706,0.15395887689809476,0.0,0.0,4.83700214148687,0.0,0.15395669810756532
