,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5359598892162171,7.679344450418314e-32,0.0,0.0,0.5359598892162171,0.0,7.684046127355426e-32
1,2,1.0505213306168537,0.0005424546088773631,0.0,0.0,1.0504779969403981,0.0,0.0005441074738361881
2,3,1.5075621548878058,0.004256513766965184,0.0,0.0,1.5074611459302028,0.0,0.004263428968041771
3,4,1.9003534237773758,0.013833760711171978,0.0,0.0,1.900141875905022,0.0,0.013848465515174999
4,5,2.2252512251975904,0.026870674988418667,0.0,0.0,2.225024430290865,0.0,0.02692093734942726
5,6,2.4858971813856328,0.039577171118837184,0.0,0.0,2.4856412893416584,0.0,0.03965335590322701
6,7,2.6926731945710447,0.0523324644799381,0.0,0.0,2.6923827167250463,0.0,0.05243244704526409
7,8,2.8490353433401783,0.06371595532752242,0.0,0.0,2.8487327855785898,0.0,0.06383653049325642
8,9,2.958677155643754,0.07316966019109372,0.0,0.0,2.9583832252408535,0.0,0.0733074183663001
9,10,3.023482135774895,0.07966612195041572,0.0,0.0,3.0231922960515796,0.0,0.07980842466026455
10,11,3.044947513650733,0.08207047337788725,0.0,0.0,3.0446537196165195,0.0,0.08221160037610115
