,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.39830711380528433,0.0,0.0,0.0,0.39830711380528433,0.0,0.0
1,2,0.7728395875639549,0.0,0.0,0.0,0.7726083466855624,0.0,0.0
2,3,1.087197698720086,0.0,0.0,0.0,1.0869705965554135,0.0,0.0
3,4,1.3226297722458122,0.0,0.0,0.0,1.3228441038013445,0.0,0.0
4,5,1.5157517321089564,0.0,0.0,0.0,1.5160353421969597,0.0,0.0
5,6,1.671367319567712,0.0,0.0,0.0,1.6716771158466364,0.0,0.0
6,7,1.7943691752356232,0.0,0.0,0.0,1.7945404012511141,0.0,0.0
7,8,1.8873002248383681,0.0,0.0,0.0,1.886911177440594,0.0,0.0
8,9,1.9525614864714813,0.0,0.0,0.0,1.9519705175021795,0.0,0.0
9,10,1.9913842332302678,0.0,0.0,0.0,1.9905668894418,0.0,0.0
10,11,2.004226224790102,0.0,0.0,0.0,2.00340614104987,0.0,0.0
