,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.625491359725573,1.0153555310949139e-31,0.0,0.6254913597255729,0.625491359725573,1.1538925727505943e-31,1.0391984079267531e-31
1,2,1.2300250491810973,0.0004069391698829243,0.0,1.2344173235793414,1.2307883417919576,0.0002594749439871865,0.0003835863591807535
2,3,1.781798594656183,0.003605878689985686,0.0,1.7971868054255198,1.7844523666310894,0.0023273608790829233,0.003420054621860539
3,4,2.2714731710427714,0.013255364711026786,0.0,2.306507051089503,2.2775006544654164,0.008671843649146912,0.012625651609930537
4,5,2.6942912542740154,0.03072628546428008,0.0,2.7552173330007546,2.70476867233245,0.019792800528769892,0.02934033606726996
5,6,3.046948213682693,0.05441845949965027,0.0,3.1373947005359177,3.0625069385079624,0.03410197843174459,0.05210006727497849
6,7,3.3296425445199387,0.08076736866341519,0.0,3.4506781989043485,3.3504716574395172,0.049646977835670646,0.0776081661533551
7,8,3.544387324398619,0.10606148098544244,0.0,3.6941291881467757,3.5701650384550185,0.064803726217151,0.10237063536302698
8,9,3.6947843157732527,0.12736013341972632,0.0,3.8679723438244134,3.724605298147374,0.07776883492835003,0.12341986853511129
9,10,3.7835188706980496,0.1418330189763048,0.0,3.9724302769020126,3.8160527855580915,0.086917247544015,0.13787734971769128
10,11,3.812822954335539,0.14707180392784427,0.0,4.007328600572886,3.846321436261816,0.09025872791507807,0.14313271260064325
