,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6765259604934998,1.994825467313887e-31,0.0,0.6765259604934999,0.6765259604934999,1.3451214492416833e-31,1.7463489335979967e-31
1,2,1.3351526669776834,0.00020389851214221695,0.0,1.3354213660834495,1.3352576658423152,0.0003362752445044841,0.00025743360823943066
2,3,1.9432251235773814,0.0024836469591393976,0.0,1.9479162095288536,1.9450905945680745,0.0028717292151162308,0.0026459291734023827
3,4,2.490758334421736,0.01037919048067174,0.0,2.5060103090427672,2.496823504525721,0.010721745580619994,0.010577483175439266
4,5,2.972617483850665,0.02636003220053796,0.0,3.003093082765249,2.984734202283373,0.025669512808502788,0.026316982226973044
5,6,3.3831665484001165,0.05053822688807907,0.0,3.4318136679663755,3.4025052127883,0.047199585851600556,0.04978961001532385
6,7,3.7200757112001526,0.08081284538624146,0.0,3.788435455320703,3.747250418372124,0.07344774125906113,0.07903572998393071
7,8,3.9812465024228327,0.11304614487966759,0.0,4.068733694898393,4.016027038464772,0.1009283633230626,0.11013507716409202
8,9,4.166678432992073,0.14208311968564674,0.0,4.270516943220461,4.2079619655788,0.12562200930724882,0.13823891845168634
9,10,4.277074990166986,0.1627150818213355,0.0,4.392064850951074,4.322793530341414,0.1431611145973735,0.15825487252241377
10,11,4.313826830215675,0.17047343951329852,0.0,4.432577363355895,4.361040629445271,0.14946986943183552,0.16565711242481845
