,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6931471805599454,1.6923744599915895e-31,0.0,0.0,0.6931471805599454,0.0,1.6922800521249921e-31
1,2,1.3786188028033732,4.256807280889303e-05,0.0,0.0,1.378619410551298,0.0,4.2570637071702996e-05
2,3,2.025471159699542,0.0014766112066375181,0.0,0.0,2.025472205281375,0.0,0.0014766759084499724
3,4,2.623292791883576,0.007217899261083662,0.0,0.0,2.6232933084062955,0.0,0.0072183795857852775
4,5,3.1658527980686717,0.019623360877277868,0.0,0.0,3.1658528071291308,0.0,0.019624803132168633
5,6,3.643844201574388,0.039354604722475775,0.0,0.0,3.6438438507054793,0.0,0.03935739331542546
6,7,4.051159996326449,0.06565839619802132,0.0,0.0,4.051159487836764,0.0,0.06566256913943846
7,8,4.379372692123204,0.09578981783426728,0.0,0.0,4.379372829598511,0.0,0.09579521983718141
8,9,4.621534538711314,0.12500291655873264,0.0,0.0,4.621535514278734,0.0,0.12500929574239766
9,10,4.769923682365265,0.14688134529998853,0.0,0.0,4.769925047982879,0.0,0.1468882821287412
10,11,4.820075312696457,0.15513238309949015,0.0,0.0,4.820076857660972,0.0,0.15513943618633574
