,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6765259604934999,2.5840494574031555e-31,0.0,0.0,0.6765259604934999,0.0,2.584146644005768e-31
1,2,1.335311973977321,0.0003613266938242118,0.0,0.0,1.3353126636982868,0.0,0.000361337298785759
2,3,1.945235469245434,0.0032642839247706734,0.0,0.0,1.9452364155102881,0.0,0.0032643029151659753
3,4,2.49650154763991,0.012418430145737349,0.0,0.0,2.4965032209924827,0.0,0.01241861456581965
4,5,2.9830973946117205,0.03014349323897524,0.0,0.0,2.9830997675571718,0.0,0.030144108366282407
5,6,3.3985441498944327,0.056128207058950406,0.0,0.0,3.3985463430085177,0.0,0.05612960170352964
6,7,3.740105802463857,0.0879268356644568,0.0,0.0,3.7401076711543433,0.0,0.08792959416896919
7,8,4.0052143666360704,0.12114598429983287,0.0,0.0,4.005215637272225,0.0,0.12115035860919658
8,9,4.193789863422876,0.15072068895249957,0.0,0.0,4.193790928605456,0.0,0.1507266151007342
9,10,4.306241536689669,0.17149313836746277,0.0,0.0,4.306242718684055,0.0,0.171500214675013
10,11,4.343641436564476,0.17908793726302427,0.0,0.0,4.343642844110797,0.0,0.17909546299796758
