,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6890092384766585,1.9262789552248145e-31,0.0,0.6890092384766588,0.6890092384766587,1.18841813636959e-31,1.5105958395314394e-31
1,2,1.359757337548539,0.00023551463278299596,0.0,1.3625310462746842,1.3613369928650485,0.00021970405622644433,0.00022796733203202585
2,3,1.9786946379300148,0.0026890925376738778,0.0,1.9910568376993747,1.9857339854997773,0.002311943012851233,0.0025086025975645985
3,4,2.5357579781759343,0.011134370518841375,0.0,2.566043369214045,2.552999672333861,0.00926331843853762,0.010305427650242505
4,5,3.026146367268456,0.028424672822035216,0.0,3.0812198193129587,3.057499550617819,0.023112096305537757,0.026198685029474315
5,6,3.444342450576279,0.05503651994372094,0.0,3.528722368379364,3.492378049032567,0.04393410268859813,0.05059682999358112
6,7,3.7881973261365625,0.08896742661807014,0.0,3.904083327445599,3.8541655908712573,0.07040906330104373,0.08195474313941961
7,8,4.055600751934007,0.12582344141736881,0.0,4.201703452456345,4.138766167142135,0.09932371567237636,0.11638418693403868
8,9,4.2462538515933055,0.15966491400608998,0.0,4.417809817323846,4.343903883830241,0.1262788735146762,0.14843563653366265
9,10,4.360035661280703,0.18382343000373644,0.0,4.5488097290539065,4.467483703430094,0.1459332262568422,0.17165364548911882
10,11,4.397671221620342,0.19247785283678515,0.0,4.592979603131398,4.50883761594095,0.15343172031977975,0.18030558757350912
