,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5859526183035509,9.103721564735443e-32,0.0,0.0,0.5859526183035509,0.0,9.106856033137468e-32
1,2,1.1493696204963741,0.00047028176261657223,0.0,0.0,1.1493777096722502,0.0,0.00046991808302742223
2,3,1.6580792316958315,0.003909999285659187,0.0,0.0,1.6581060620684107,0.0,0.003908657774190405
3,4,2.1028416173005016,0.013394699260231163,0.0,0.0,2.1028871839019287,0.0,0.013393820851130495
4,5,2.4796096921818065,0.028802634213190025,0.0,0.0,2.479670166642543,0.0,0.028804372045150774
5,6,2.7879333056086844,0.047322421336369304,0.0,0.0,2.788002754625085,0.0,0.04732836106249605
6,7,3.0315574097514366,0.06604208154598269,0.0,0.0,3.0316305113493476,0.0,0.06605231606101883
7,8,3.2159008010738557,0.08340372201901977,0.0,0.0,3.2159734053697515,0.0,0.083417524073197
8,9,3.344904735016588,0.09783972980848184,0.0,0.0,3.3449738469528976,0.0,0.09785642345403893
9,10,3.4211972516912077,0.10768059452626824,0.0,0.0,3.4212643391088253,0.0,0.10769893673664814
10,11,3.4464800494236454,0.11131335163403135,0.0,0.0,3.446545512051967,0.0,0.11133284324393149
