,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.655481773901393,1.480364023815044e-31,0.0,0.655481773901393,0.655481773901393,1.00826932350644e-31,1.3262481197348758e-31
1,2,1.293868952410466,0.0001745119718707813,0.0,1.2947987747379717,1.2941782986939876,0.00027047115481519565,0.00020679844261118447
2,3,1.8830057332551446,0.002432133357164213,0.0,1.8907404892334223,1.8856028800641982,0.002491309133568047,0.0024643558155531806
3,4,2.4133521016524924,0.010256156829238864,0.0,2.4353349050567688,2.420705866223148,0.00929269239413851,0.010069920732752667
4,5,2.879821043747379,0.02584143250769858,0.0,2.922982339336153,2.8942098141714347,0.02223787764056713,0.02512478084315704
5,6,3.277136777965326,0.04887230693752553,0.0,3.3464916995132037,3.300207399886206,0.040572234663347355,0.047306231693853534
6,7,3.603154661355998,0.07692656562907904,0.0,3.7012213976245802,3.635739248009705,0.06252482312022146,0.07446610799865795
7,8,3.8558699738073186,0.10597029443161868,0.0,3.981911021956451,3.8977210708349777,0.08525191202966753,0.10286356318990457
8,9,4.035556541820827,0.13177932083634908,0.0,4.185145176366213,4.085206124934177,0.1054170400095415,0.1282901512640841
9,10,4.142850995633516,0.15002263794870663,0.0,4.307810372885279,4.197591744498111,0.11962421463987112,0.14630596280530828
10,11,4.178505223996662,0.15668611664127727,0.0,4.3488542448648015,4.235031246177591,0.12495484802456426,0.15294452122895666
