,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5859526183035509,8.252166050717964e-32,0.0,0.5859526183035509,0.5859526183035509,,8.692187189349525e-32
1,2,1.14917726588448,0.00047426004639892935,0.0,1.1543803821544365,1.1495866718545298,,0.0004633375531132201
2,3,1.6578763246178712,0.0039178302150922086,0.0,1.6740472979237135,1.659176275865456,,0.0038211383409926967
3,4,2.1030850964269163,0.01353017564620704,0.0,2.1361236635735854,2.1057230621336576,,0.01318222685631507
4,5,2.4809228231565164,0.029373544984996176,0.0,2.5347976698428685,2.4851920089376733,,0.028608571555594237
5,6,2.790565835839859,0.048549873700595596,0.0,2.867244060801931,2.7966538422639706,,0.0473668895198474
6,7,3.0353749135453496,0.06793250113848849,0.0,3.1349773389883375,3.04329962669627,,0.06645287300466059
7,8,3.220701204233605,0.08591603471925414,0.0,3.340609703721276,3.2302602526332227,,0.08423474647121712
8,9,3.350435749076615,0.1009102485276517,0.0,3.486272938675728,3.361282872957176,,0.09911267408932392
9,10,3.4272264394937,0.11116987209155947,0.0,3.572776472352198,3.4388672495570436,,0.1092864893358876
10,11,3.452688633691461,0.11496560253508444,0.0,3.6013925149379022,3.4645895160201636,,0.11303815396431419
