,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6254913597255729,1.2382012604935125e-31,0.0,0.0,0.6254913597255731,0.0,1.2380756506147251e-31
1,2,1.230054392446183,0.0004195269277956676,0.0,0.0,1.230058057741025,0.0,0.00041955272645609223
2,3,1.7821193285010868,0.0036046257000410683,0.0,0.0,1.782125316560712,0.0,0.003605178399825955
3,4,2.272415355919419,0.013008901341551238,0.0,0.0,2.2724256497637616,0.0,0.013011260463672698
4,5,2.6956940465063157,0.029665328891186026,0.0,0.0,2.6957082812410125,0.0,0.029671108586700856
5,6,3.0486788038562667,0.05182183140327179,0.0,0.0,3.04869568609836,0.0,0.05183154257656321
6,7,3.3318038896755575,0.0761638989868845,0.0,0.0,3.3318221986352228,0.0,0.07617698524834746
7,8,3.547177207327207,0.09944733852875653,0.0,0.0,3.547196831416652,0.0,0.09946333497192782
8,9,3.698289268064281,0.11909573384934441,0.0,0.0,3.6983090611873055,0.0,0.1191139571523795
9,10,3.787649463634965,0.13254788447754492,0.0,0.0,3.7876700724077383,0.0,0.13256715227051594
10,11,3.817212128256009,0.13743599833080059,0.0,0.0,3.8172334218229884,0.0,0.137455493867904
