,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5359598892162171,6.44522714695145e-32,0.0,0.5115980760700254,0.5359598892162171,,6.743793371468859e-32
1,2,1.0488485656487772,0.0004602078005188154,0.0,1.0030298116666523,1.0489887366583113,,0.00046378503999692995
2,3,1.5056439679230142,0.003903532552811962,0.0,1.4460722198114033,1.5062468095622958,,0.0038843836848253587
3,4,1.8981501441216266,0.012626092099901074,0.0,1.828707444772555,1.8992797049451176,,0.012521524241705443
4,5,2.224468555226064,0.025002119977146176,0.0,2.1526396864412543,2.2263452899168534,,0.024844023405106518
5,6,2.487671692730861,0.03768786969858175,0.0,2.4214317413735458,2.490512751324207,,0.037679324615139134
6,7,2.6960617274465766,0.05002948113975303,0.0,2.6395161320254736,2.699920751768086,,0.050308454554678216
7,8,2.8542986663312795,0.06139515575630483,0.0,2.809117940741555,2.8591318418587437,,0.06203365904407253
8,9,2.9653398621106253,0.07084792640562983,0.0,2.9304814945184514,2.9709825725269914,,0.07184805328601966
9,10,3.031220756880886,0.07743419999973683,0.0,3.0033993766156417,3.0373958472153837,,0.07869075223173348
10,11,3.0530341381033765,0.07988676200850581,0.0,3.027937539631477,3.0593990602286554,,0.0812415824411878
