,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6890092384766587,2.8071282964781627e-31,0.0,0.0,0.6890092384766587,0.0,2.80707816127572e-31
1,2,1.3632589134183235,0.00031754928574957936,0.0,0.0,1.3632588938221988,0.0,0.0003175661282956566
2,3,1.9916828169271055,0.0031040295335271043,0.0,0.0,1.991682876967918,0.0,0.003104124721344823
3,4,2.564283247811372,0.012186766094933285,0.0,0.0,2.5642832770873385,0.0,0.012187035540107291
4,5,3.075024959102281,0.030402591305212973,0.0,0.0,3.075025094135898,0.0,0.03040331786808466
5,6,3.516331052873646,0.05810320390406669,0.0,0.0,3.516330764033752,0.0,0.05810441866221629
6,7,3.8841947086187845,0.09334701870685246,0.0,0.0,3.884193352032773,0.0,0.09334845065602061
7,8,4.173920477006487,0.13161422315682075,0.0,0.0,4.1739175495821454,0.0,0.13161534043511366
8,9,4.382923137091814,0.1668512537666426,0.0,0.0,4.382918668387462,0.0,0.1668521666839793
9,10,4.50886222340577,0.19218868335003766,0.0,0.0,4.508856599504672,0.0,0.19218943865109558
10,11,4.551022282742007,0.20164129571760817,0.0,0.0,4.5510160807612525,0.0,0.20164194159547366
