,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6554817739013926,1.981191809279389e-31,0.0,0.0,0.655481773901393,0.0,1.9811651797827093e-31
1,2,1.291568248199345,0.00038010970550197835,0.0,0.0,1.291569610884578,0.0,0.00037999453027687534
2,3,1.877377055891055,0.0033649408103650284,0.0,0.0,1.8773804002002301,0.0,0.003364221284849943
3,4,2.4035888876888234,0.012551960669260372,0.0,0.0,2.403596228450328,0.0,0.012549895965306267
4,5,2.864623618198384,0.029747519226623352,0.0,0.0,2.8646360560034383,0.0,0.029742982386187736
5,6,3.255330990756651,0.05405379232561124,0.0,0.0,3.2553501076600417,0.0,0.05404547325812149
6,7,3.5741368165935126,0.08268947764739633,0.0,0.0,3.5741620866436805,0.0,0.08267569574610324
7,8,3.8198705952592573,0.11157617360434373,0.0,0.0,3.819900676040861,0.0,0.11155674175621944
8,9,3.9937514409403017,0.13675496590332992,0.0,0.0,3.9937844656295916,0.0,0.13673080832110332
9,10,4.09708060342721,0.1543025313041404,0.0,0.0,4.0971148744979065,0.0,0.1542755075045426
10,11,4.131363017661873,0.16075946243443628,0.0,0.0,4.131397294833809,0.0,0.16073142822555211
