,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6765259604934999,1.8547349027258678e-31,0.0,0.6765259604934999,0.6765259604934999,1.1903996296985315e-31,1.5886003117166488e-31
1,2,1.3351159493092086,0.00020621015879608722,0.0,1.3354201042195142,1.3352351858911584,0.0003345648174045013,0.0002578167968446839
2,3,1.9431921783174186,0.00249079247677542,0.0,1.947773176343786,1.945010124087178,0.002859900387672403,0.00264429857709399
3,4,2.4907144563133037,0.01039259159691109,0.0,2.5056878571617553,2.4966572228441226,0.01068132082365572,0.01056619487181367
4,5,2.9725568678277474,0.026381346888241917,0.0,3.002533811330364,2.9844526396073063,0.025558812705734242,0.026279679719505844
5,6,3.3830852042789115,0.05056529177657645,0.0,3.430993180650786,3.4020941720694284,0.04698722672533917,0.04971241420467905
6,7,3.719977253973895,0.08084304389846927,0.0,3.787342020623078,3.746705470303503,0.07309629428811587,0.07889870288514958
7,8,3.9811341625019145,0.11308638068314583,0.0,4.067400448672685,4.015363570769356,0.10043030661832766,0.1099326864297957
8,9,4.166568652634124,0.14214294820021023,0.0,4.2689827740313735,4.207207389539085,0.12499145802896117,0.13797511423713366
9,10,4.2769784302900105,0.16279339162950346,0.0,4.390382759954456,4.32197914950625,0.14244165515757592,0.15794806851242849
10,11,4.31373708983561,0.17055867646302858,0.0,4.43083728592817,4.360204243116444,0.14871328854758833,0.1653334091091803
