,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.6890092384766586,5.551115123125783e-17,0.0,0.0,0.6890092384766587
1,2,1.3669250113874436,0.0003616156175358931,0.0,0.0,1.3669763239262078
2,3,1.9968853045720867,0.0038804667461649345,0.0,0.0,1.996963251254549
3,4,2.5695968922868793,0.01484339510707855,0.0,0.0,2.5696935907544627
4,5,3.081237753402049,0.036672286091064876,0.0,0.0,3.081245289595734
5,6,3.5229677415728253,0.07007092681763538,0.0,0.0,3.5228169050915126
6,7,3.8902174498042057,0.111896183659562,0.0,0.0,3.889832225185537
7,8,4.178418742510595,0.15680519922543468,0.0,0.0,4.177803100053909
8,9,4.386475760480953,0.19869775909457132,0.0,0.0,4.385715727920839
9,10,4.511965472836146,0.22847057524176506,0.0,0.0,4.511136947520949
10,11,4.553904671560399,0.2393617852618064,0.0,0.0,4.553046999471938
