,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.6931471805599455,-5.551115123125783e-17,0.0,0.0,0.6931471805599455
1,2,1.3820582033767264,4.783088993720597e-05,0.0,0.0,1.3820679823168232
2,3,2.0319118554507405,0.001673204071200196,0.0,0.0,2.0319069258335114
3,4,2.630868273685831,0.008101563508718712,0.0,0.0,2.630916574286544
4,5,3.173109406194162,0.022909741115153537,0.0,0.0,3.173220174520206
5,6,3.651693017017634,0.047642204675439004,0.0,0.0,3.6518662693948682
6,7,4.058713697506084,0.08100227072342747,0.0,0.0,4.05895652763178
7,8,4.385471044340636,0.11949575814290725,0.0,0.0,4.38573762396052
8,9,4.626077554777938,0.15773113725247256,0.0,0.0,4.626416995709478
9,10,4.77300476761471,0.18595465266384892,0.0,0.0,4.773430015099973
10,11,4.822560997659948,0.1966207674294509,0.0,0.0,4.8230168402963685
