,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.5359598892162171,0.0,0.0,0.0,0.5359598892162171
1,2,1.0510082553160207,0.0005831952166499565,0.0,0.0,1.051073883544049
2,3,1.5088594311559356,0.004630474436558174,0.0,0.0,1.5090305315961
3,4,1.9025485154210844,0.015394983354453995,0.0,0.0,1.9028865202140655
4,5,2.228456654684532,0.031069725813798854,0.0,0.0,2.2288750884785014
5,6,2.489796637142213,0.047886100557453126,0.0,0.0,2.490243868707117
6,7,2.6974944915243046,0.06539708065322447,0.0,0.0,2.6979178646758295
7,8,2.854249600999526,0.08117670698318769,0.0,0.0,2.8546007646540175
8,9,2.964287237226787,0.09417364938868289,0.0,0.0,2.9645884638981617
9,10,3.029208851065621,0.10304470982249647,0.0,0.0,3.029455149197829
10,11,3.050667091094888,0.10630266213589579,0.0,0.0,3.0508901372310815
