,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.5859526183035509,0.0,0.0,0.5859526183035509,0.5859526183035509
1,2,1.1535369483225884,0.00048618545072764974,0.0,1.1604354685188898,1.1541143984310505
2,3,1.6659915209539686,0.004236409527499596,0.0,1.68013685699753,1.6672830917618982
3,4,2.1155875656348613,0.015019737565499014,0.0,2.144370607461263,2.1186839109386932
4,5,2.4975272241576416,0.03381277715076969,0.0,2.55035650574308,2.5030474744804665
5,6,2.809446149772483,0.05712355577065864,0.0,2.8916332041009936,2.8177313429589144
6,7,3.055223278816653,0.08183655286599212,0.0,3.1688011334785777,3.0663242404340036
7,8,3.2413651455823302,0.10544454262666214,0.0,3.3809541309693767,3.2547958804849926
8,9,3.371125325466821,0.12484094343020402,0.0,3.5295698143877674,3.386169393009166
9,10,3.4480559142228744,0.1381828072875546,0.0,3.6168309915389623,3.4639688790945193
10,11,3.473670670831218,0.14305283955835613,0.0,3.645591101868434,3.489845806682227
