,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.6890092384766585,5.551115123125783e-17,0.0,0.6890092384766585,0.6890092384766587
1,2,1.362757251818348,0.000215927097538815,0.0,1.3652853778913794,1.3644192930995669
2,3,1.9838490875935268,0.003116392496402831,0.0,1.9967502093825937,1.9922021642118242
3,4,2.5405495725362153,0.012575373363019615,0.0,2.5748185266411143,2.562455710576228
4,5,3.030095267847742,0.03197142601113079,0.0,3.0926366345319707,3.0699420382469165
5,6,3.44614005402308,0.061510999786433374,0.0,3.5424585529325405,3.507336997468092
6,7,3.7867201025868673,0.0988966649280627,0.0,3.918994414753267,3.8705187733908044
7,8,4.048676022319705,0.13960603971348462,0.0,4.217002973000213,4.155079568416116
8,9,4.234381747188631,0.1779495853973394,0.0,4.433214650120503,4.359937500933854
9,10,4.344615009484731,0.20526789806541856,0.0,4.564687740632575,4.483578346811348
10,11,4.380859948225055,0.21492510653807173,0.0,4.609014365369796,4.524925733897621
