,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.5359598892162171,1.1102230246251565e-16,0.0,0.0,0.5359598892162171
1,2,1.0510082553160207,0.0005831952166501786,0.0,0.0,1.0510738835440492
2,3,1.5088594311559356,0.004630474436558618,0.0,0.0,1.5090305315961001
3,4,1.9025485154210842,0.015394983354453107,0.0,0.0,1.902886520214065
4,5,2.2284566546845315,0.031069725813798854,0.0,0.0,2.228875088478501
5,6,2.4897966371422124,0.04788610055745224,0.0,0.0,2.4902438687071164
6,7,2.6974944915243038,0.06539708065322625,0.0,0.0,2.697917864675829
7,8,2.8542496009995255,0.08117670698318946,0.0,0.0,2.854600764654017
8,9,2.964287237226787,0.09417364938868111,0.0,0.0,2.9645884638981617
9,10,3.0292088510656208,0.10304470982250002,0.0,0.0,3.029455149197829
10,11,3.0506670910948874,0.10630266213589401,0.0,0.0,3.0508901372310806
