,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.30463609734923836,0.0,0.0,0.013479473334037087,0.31137583401625685
1,2,0.5522628852181634,0.0017938916863993737,0.0,0.026556020936267508,0.5664621026370547
2,3,0.7386662262347412,0.003944988399530391,0.0,0.03887217349803375,0.7618822405981782
3,4,0.8888939557625414,0.006352671508337182,0.0,0.05021733847604699,0.9207171883394408
4,5,1.0111551112126036,0.008866426992172771,0.0,0.06005862785827232,1.0505450225994952
5,6,1.1099280814223764,0.011362263483284396,0.0,0.06877425870095853,1.1561221076324215
6,7,1.1879767436518234,0.01371553096474365,0.0,0.07585011901202207,1.2397562214315576
7,8,1.2471057984784686,0.015806267338257518,0.0,0.08175883443942035,1.3035998123932133
8,9,1.2884952340994276,0.01751411138378356,0.0,0.08571309630807593,1.3481477975017064
9,10,1.3128836239644117,0.018689137815307344,0.0,0.08839210772521353,1.3746950829046607
10,11,1.3208896643092216,0.01913863008775163,0.0,0.0890996707363758,1.3832743654832207
