,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.47413931305783763,-1.3877787807814457e-16,0.0,0.0,0.47413931305783763
1,2,0.9266965923885936,0.0005423300538832665,0.0,0.0,0.9266334406450388
2,3,1.3178416236075388,0.004648640178286367,0.0,0.0,1.3176244395885723
3,4,1.6422867965067978,0.013848099137947933,0.0,0.0,1.6421111731352378
4,5,1.8994628467281451,0.024082159264429137,0.0,0.0,1.899361506474021
5,6,2.107346171230292,0.03567501310636434,0.0,0.0,2.1073465506421543
6,7,2.271193288217962,0.04710593585985201,0.0,0.0,2.2712513922122617
7,8,2.395179896700216,0.057502896180299246,0.0,0.0,2.395280084224648
8,9,2.4819843877116403,0.06579668004457773,0.0,0.0,2.482119298279677
9,10,2.5333839694338818,0.07134230943665276,0.0,0.0,2.5335344423755544
10,11,2.550399494386205,0.0733549031045273,0.0,0.0,2.550568229014968
