,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.17165184365757735,7.818167589245173e-31,0.0,0.0,0.17165184365757735,0.0,7.817351209227942e-31
1,2,0.3415903858194504,8.16692786497562e-06,0.0,0.0,0.3415904310140399,0.0,8.167242387852797e-06
2,3,0.5075075005063648,0.00010717019283024262,0.0,0.0,0.5075078125661269,0.0,0.00010716982766549083
3,4,0.6638297393371451,0.0007726694895803126,0.0,0.0,0.6638302140095448,0.0,0.0007726907118201546
4,5,0.8123134949879516,0.00260011972224173,0.0,0.0,0.8123140981124418,0.0,0.0026002094142986965
5,6,0.9475636171166145,0.0062451552158310905,0.0,0.0,0.9475642446588025,0.0,0.006245390477927721
6,7,1.0689587035791641,0.012430268424992716,0.0,0.0,1.068959257707707,0.0,0.012430748301542484
7,8,1.1718759392271314,0.02114976557737953,0.0,0.0,1.1718762134666179,0.0,0.02115057291540645
8,9,1.254897035272468,0.03170355206393321,0.0,0.0,1.254897072433639,0.0,0.03170474071525008
9,10,1.3150244820410035,0.04202353241651783,0.0,0.0,1.315024368079526,0.0,0.042025098726255844
10,11,1.3516924375068966,0.04982710479438663,0.0,0.0,1.3516921978993832,0.0,0.04982895493373948
11,12,1.363814310451287,0.05271026274617183,0.0,0.0,1.363814048547083,0.0,0.052712221664673715
