,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6036372515003263,2.282148323128234e-31,0.0,0.0,0.6036372515003263,0.0,2.282293254155061e-31
1,2,1.1873914544673374,0.00037732350687036436,0.0,0.0,1.1873923612280912,0.0,0.0003773385882989418
2,3,1.722403189596395,0.003161581788934107,0.0,0.0,1.7224069923810486,0.0,0.0031615882997984013
3,4,2.2006203849949317,0.011296044710523588,0.0,0.0,2.200627560589911,0.0,0.011295894515536758
4,5,2.6177665256533884,0.025715332700943144,0.0,0.0,2.617778522650659,0.0,0.025715103111694608
5,6,2.971707758566364,0.04499102908721409,0.0,0.0,2.9717253484285155,0.0,0.044989886765452305
6,7,3.263608693958095,0.06653214188019849,0.0,0.0,3.2636315974929575,0.0,0.06652976700171265
7,8,3.496146413571504,0.0879175558295477,0.0,0.0,3.4961730745231443,0.0,0.08791413138575664
8,9,3.673174177568803,0.10750563734242681,0.0,0.0,3.6732032908503807,0.0,0.10750141885546395
9,10,3.797484942597494,0.12357533983427653,0.0,0.0,3.797515985068212,0.0,0.12357064030864884
10,11,3.8712322746260326,0.13439989098984526,0.0,0.0,3.8712653306897105,0.0,0.1343949155845863
11,12,3.895664465386751,0.13833731696281185,0.0,0.0,3.895698451875999,0.0,0.13833207798194136
