,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.2868359830561608,-2.7755575615628914e-17,0.0,0.012748265913607133,0.2932101160129644
1,2,0.5506513577455304,0.00038470979087867896,0.0,0.0251593661759835,0.5660428158141613
2,3,0.7407657537432643,0.00039783515819324933,0.0,0.03692587167006352,0.7622931024703392
3,4,0.8899363921224809,0.0007550952790706944,0.0,0.047901452515955345,0.9206125980673124
4,5,1.0115417577373922,0.0012460569888381734,0.0,0.05769609639786693,1.050546906296942
5,6,1.1120728427647237,0.0017558208001144937,0.0,0.06656775126839173,1.1572614808690165
6,7,1.194415513113458,0.002249054456542554,0.0,0.07411400557140053,1.2456813670870257
7,8,1.260294866475468,0.002678130415988189,0.0,0.0806760974495947,1.3173119943701075
8,9,1.3106373580881812,0.003037636110647446,0.0,0.08576996938315601,1.371604024475846
9,10,1.345678516188689,0.003308890915574514,0.0,0.08974597052109094,1.4098596006174842
10,11,1.366053925353484,0.0034626640078498916,0.0,0.09200528667800927,1.4321530360444568
11,12,1.3728372263279254,0.0035300443090395817,0.0,0.0929111248882491,1.439692188640376
