,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.2806004182071138,0.0,0.0,0.012471129698093934,0.2868359830561608,,0.0
1,2,0.5386806760554103,0.0,0.0,0.024612423433027338,0.5537375372095056,,0.0
2,3,0.7246621504010197,0.0,0.0,0.03612313532940996,0.7457215132862013,,0.0
3,4,0.8705899488154705,0.0,0.0,0.04686011659169545,0.900599280718023,,0.0
4,5,0.9895517195257097,0.0,0.0,0.05644183343269591,1.0277089300730955,,0.0
5,6,1.0878973461828818,0.0,0.0,0.06512062624081799,1.132103622589255,,0.0
6,7,1.168449958480557,0.0,0.0,0.07250283153723963,1.218601337367743,,0.0
7,8,1.2328971519868712,0.0,0.0,0.0789222692441687,1.2886747771011922,,0.0
8,9,1.2821452416080035,0.0,0.0,0.08390540483134826,1.3417865456828926,,0.0
9,10,1.3164246354019784,0.0,0.0,0.0877949711619368,1.3792104788649302,,0.0
10,11,1.3363571008892778,0.0,0.0,0.09000517175022645,1.4010192743913163,,0.0
11,12,1.3429929387990576,0.0,0.0,0.09089131782546107,1.408394532365585,,0.0
