,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.3767701612564369,0.0,0.0,0.0,0.3767701612564369,0.0,0.0
1,2,0.7281945713285419,0.0,0.0,0.0,0.7285025473340538,0.0,0.0
2,3,1.0208445631108376,0.0,0.0,0.0,1.0217006670295352,0.0,0.0
3,4,1.2522819905387346,0.0,0.0,0.0,1.25346218807423,0.0,0.0
4,5,1.4422622841590658,0.0,0.0,0.0,1.4437647792196007,0.0,0.0
5,6,1.5992800447934175,0.0,0.0,0.0,1.6009552976022505,0.0,0.0
6,7,1.7270948119482716,0.0,0.0,0.0,1.7287096663901618,0.0,0.0
7,8,1.82851460927136,0.0,0.0,0.0,1.8301165096559624,0.0,0.0
8,9,1.9057298393118145,0.0,0.0,0.0,1.9072734043072772,0.0,0.0
9,10,1.960055454214972,0.0,0.0,0.0,1.9615679457463968,0.0,0.0
10,11,1.992318005122796,0.0,0.0,0.0,1.9937693208146294,0.0,0.0
11,12,2.0030337425134292,0.0,0.0,0.0,2.0044952831473815,0.0,0.0
