,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6365141682948129,3.947158133185621e-31,0.0,0.0,0.6365141682948129,0.0,3.947287134118761e-31
1,2,1.2543709423148752,0.0003416378975464108,0.0,0.0,1.2543713720200977,0.0,0.0003416495802409278
2,3,1.8253188140882992,0.0029618555355520565,0.0,0.0,1.8253198564647013,0.0,0.0029619349891434224
3,4,2.341149933090887,0.010943913874455728,0.0,0.0,2.34115183105422,0.0,0.010944070138974762
4,5,2.7971904115334456,0.025962900768513528,0.0,0.0,2.7971934926976587,0.0,0.025963042413886497
5,6,3.1895454020027394,0.047377057780408266,0.0,0.0,3.189549860637812,0.0,0.04737710655522728
6,7,3.5176118296883785,0.07301344118927777,0.0,0.0,3.517617209256171,0.0,0.07301278534255595
7,8,3.781572254493519,0.099804168536056,0.0,0.0,3.7815780312166294,0.0,0.09980243678432486
8,9,3.983523230977543,0.12494071502193112,0.0,0.0,3.9835293509132974,0.0,0.12493778617369145
9,10,4.125630113432485,0.14579032673732553,0.0,0.0,4.125636335704865,0.0,0.1457862392881683
10,11,4.209940608248169,0.15983893952670522,0.0,0.0,4.2099468805122005,0.0,0.15983399290508635
11,12,4.237843214196635,0.16489551926599663,0.0,0.0,4.237849449064961,0.0,0.16489029025453633
