,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5117400734174095,8.728808008332188e-32,0.0,0.0,0.5117400734174095,0.0,8.729669504765581e-32
1,2,1.0011236099393248,0.00045998433504652756,0.0,0.0,1.0011322097250606,0.0,0.00046005081886221755
2,3,1.4380955348426236,0.0036328025726770448,0.0,0.0,1.4381200730807118,0.0,0.003631145172029746
3,4,1.8156178483429006,0.01144647884031603,0.0,0.0,1.8156566818588735,0.0,0.011442645413118215
4,5,2.1329296597892355,0.022497852155650727,0.0,0.0,2.1329891359770845,0.0,0.022492736605338327
5,6,2.3940117810544317,0.03411968923332652,0.0,0.0,2.394083359950381,0.0,0.03410734540715811
6,7,2.6068717656099203,0.04576663594171305,0.0,0.0,2.6069450462357007,0.0,0.04574471104152235
7,8,2.776175723029976,0.056920547358653456,0.0,0.0,2.776252305745669,0.0,0.05689498306053019
8,9,2.9049870811984055,0.06686433986244227,0.0,0.0,2.905071935901948,0.0,0.06683824949963411
9,10,2.995550154664971,0.07499345152888748,0.0,0.0,2.9956442668141245,0.0,0.07496729078046326
10,11,3.0492551863721675,0.08048149610976607,0.0,0.0,3.049357010758454,0.0,0.08045614155794667
11,12,3.06705081148281,0.08250404033715991,0.0,0.0,3.067155597590708,0.0,0.08247864130531429
