,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6931471805599453,7.677903464864646e-28,0.0,0.6931471805599455,0.6931471805599454,5.224308045975865e-28,7.1841379135448015e-28
1,2,1.378853075616028,3.5430784550394876e-05,0.0,1.3817090870872453,1.379448391287026,1.2885644549878508e-05,3.1242449673874095e-05
2,3,2.0287913108354023,0.0012975330254317522,0.0,2.039590335599249,2.0310337727413623,0.0008240004515961433,0.0012137668794325377
3,4,2.6344733511926552,0.0063146763299193115,0.0,2.657920577976987,2.639339381282216,0.004167041268301102,0.0059523791843606585
4,5,3.1911165579158642,0.01729587813159271,0.0,3.232092138584183,3.1996175857894795,0.011547422122261248,0.016372813321416314
5,6,3.691648322760999,0.03520190770495921,0.0,3.754326066742328,3.704651548801715,0.02340516726360801,0.03339538386728491
6,7,4.131200051954675,0.05980175908908744,0.0,4.219019295591426,4.149423466158283,0.0392689665319489,0.0568157981715108
7,8,4.503345978327464,0.08956426423746675,0.0,4.618176626986972,4.527182088735156,0.058117693221335975,0.08524361849961884
8,9,4.802497011140821,0.12149767741851493,0.0,4.943852266659426,4.831847443526369,0.07831982154912658,0.11590216124603961
9,10,5.022006309226037,0.15103016689637047,0.0,5.185953958032496,5.056055351086131,0.09716780738966818,0.14438469032202275
10,11,5.1565573396261515,0.17249756655096302,0.0,5.335557265497119,5.193737554510046,0.1109308592106328,0.16511952130721352
11,12,5.20174397864614,0.1804526421237116,0.0,5.386128285254199,5.240043976366825,0.11605320406600628,0.17281354645070185
