,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.39830711380528433,-2.7755575615628914e-17,0.0,0.018104868809331095,0.39830711380528433,0.006883511766664887,-2.7755575615628914e-17
1,2,0.7463201884843194,0.00197645494302523,0.0,0.03418809624996291,0.746256293590051,0.024561578705704037,0.001970800986474508
2,3,1.0347973069539274,0.007853095949966749,0.0,0.04727490345152378,1.0345285193644531,0.047014806366648884,0.007813071861011212
3,4,1.267971567456968,0.01513718902122263,0.0,0.05791127544463365,1.2674623969211098,0.07079072220307692,0.015035574409432817
4,5,1.4587734906042633,0.023552988935321206,0.0,0.06704925787272298,1.4580596898678402,0.0952851273292025,0.02336468312389206
5,6,1.6136349693287297,0.032508599736619015,0.0,0.07490780649233746,1.6127717542235052,0.11943188208095178,0.03223169373160051
6,7,1.7362986362296702,0.041145718984990864,0.0,0.08129886848915753,1.7353213173456006,0.14118742264463552,0.040788073808030845
7,8,1.8295214406649793,0.049040838711490675,0.0,0.08626963866951914,1.8284576424896144,0.15942673646621836,0.04861380842859209
8,9,1.8950062588538772,0.055496683762680465,0.0,0.0900579550105403,1.8939029633426137,0.17414178603568728,0.05502618988485031
9,10,1.9338455698207022,0.0598851031900689,0.0,0.09235975560275643,1.9327254921630537,0.18340895875288765,0.0593908076456362
10,11,1.9467209529614002,0.06151818923630925,0.0,0.09316116702872623,1.9455966563009999,0.18669961476386826,0.061016494167294155
