,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5359598892162172,-5.551115123125783e-17,0.0,0.5359598892162171,0.5359598892162171,-5.551115123125783e-17,5.551115123125783e-17
1,2,1.0272829854109726,0.0016962364716230915,0.0,1.0332593090899025,1.0275873565201101,0.0012936537479897314,0.0016774496921949655
2,3,1.4634830622059958,0.008492784151835853,0.0,1.4818851246410272,1.4644178228358913,0.006250733864478164,0.008394731685296808
3,4,1.838805412881438,0.02173926358310352,0.0,1.8778230389678818,1.8407863832169133,0.015860616808144545,0.021513397073690932
4,5,2.1539117871431994,0.040003409095377584,0.0,2.2213672587452744,2.157338788342643,0.02962303304472602,0.039696962794235624
5,6,2.4116265941513695,0.06042977787945958,0.0,2.513417193339071,2.416803361001158,0.047397392868040455,0.060277219614519595
6,7,2.6170675295088923,0.08126674460611483,0.0,2.754968860655459,2.6240884321622,0.06836810373967861,0.08155498647994452
7,8,2.7737163348725447,0.10071636951978835,0.0,2.945821757447711,2.7824849811931682,0.0905272269214894,0.10167573558377807
8,9,2.8840414141242947,0.11697126067837083,0.0,3.0841749005665045,2.8942399927621754,0.11063200350307589,0.11864990038280965
9,10,2.9495762695715455,0.12812911930002002,0.0,3.1680474163647987,2.96070495638295,0.12461054784658998,0.1303333541727003
10,11,2.971303371334197,0.13222508543913136,0.0,3.1961530395037587,2.9827517122086613,0.12968626188862942,0.1346181992106068
