,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6765259604934999,1.1102230246251565e-16,0.0,0.6765259604934998,0.6765259604934999,2.7755575615628914e-16,1.1102230246251565e-16
1,2,1.3127109574217413,0.0014922618024029166,0.0,1.3178111278083489,1.314658594983033,0.0011862717594997019,0.0013814604733297653
2,3,1.8991629540205797,0.00762270600228776,0.0,1.9122476004698201,1.9041633816077077,0.006407745005861276,0.007198033043911867
3,4,2.4263691850150044,0.02163138029809719,0.0,2.4519522147169264,2.4361473849624353,0.01861102584097729,0.020627675254921485
4,5,2.8902615977210706,0.04605920667275676,0.0,2.9318612129146553,2.9061643103130863,0.03969488006292465,0.04402374410179455
5,6,3.2862015395925637,0.08090797001817052,0.0,3.346442398658693,3.3092318339039046,0.06911291340254877,0.07723114459117753
6,7,3.6121202970576007,0.12398572559613363,0.0,3.6923881819732274,3.642807301068844,0.10504457634185727,0.11822130904781325
7,8,3.8657740196438697,0.16970480479879058,0.0,3.9655629245179798,3.9039231027823003,0.14287887499395602,0.16173194923371348
8,9,4.046700426270495,0.21106455554133063,0.0,4.163142725649931,4.0912146434597885,0.17717029076271018,0.2012160138196002
9,10,4.154742713669872,0.24016441739361838,0.0,4.282605563998526,4.2036214479320115,0.20137796690274712,0.22908705518091566
10,11,4.190863425430589,0.25110746737165,0.0,4.322478839238478,4.24117612099756,0.21011431082215992,0.23940996424304828
