,sizes,Kin,Kin2,Int,Kin_loc,Kin2_loc,Int_loc,Sq0,jE
0,14,0.0031031057138624467,0.0671605430092329,0.00042566231592078095,0.00022165040813303222,0.004797181643516635,3.0404451137198232e-05,0.013914379011111408,0.0010412344579489676
1,16,0.0031549215916024907,0.06081090358919997,0.00037834416866840945,0.00019718259947515575,0.003800681474325011,2.3646510541775618e-05,0.01159940377722479,0.0009002703847680831
2,18,0.002746537229619462,0.05970256015678981,0.0003505988242106529,0.000152585401645526,0.003316808897599427,1.947771245614699e-05,0.009700907021627528,0.0008141701193992761
3,20,0.002925206312861666,0.0570748786271141,0.0003345059103370146,0.0001462603156430837,0.002853743931355702,1.6725295516850516e-05,0.008325547189152762,0.0007288588992756468
4,22,0.002692813664567975,0.0565079123450005,0.0003162796893398225,0.00012240062111672668,0.002568541470227295,1.4376349515443778e-05,0.007240909873562138,0.000666520797736769
