,sizes,Kin,Kin2,Int,Kin_loc,Kin2_loc,Int_loc,Sq0,jE
0,14,0.04400207199520615,0.20471897474669642,0.015855803154692663,0.011760048408158714,0.05471344743384036,0.004237641642642079,0.0897266441555832,0.0240999936119636
1,16,0.044353856331777824,0.19696444241551053,0.01506401590339139,0.011088464082944453,0.04924111060387772,0.0037660039758478656,0.08194703917824972,0.023002276011212346
2,18,0.04167123035918284,0.19454321558695015,0.014676805221367932,0.009822003189121659,0.045854275658456255,0.0034593561660610905,0.0746604454084799,0.021675680320912424
3,20,0.04344936871957107,0.19069263908175577,0.014428363551590459,0.009715574203641386,0.0426401703795639,0.0032262801705436345,0.0693327436064054,0.020739370704318992
4,22,0.04145104066403847,0.19001803807349707,0.01411467357579135,0.008837391563258544,0.04051198183775724,0.0030092585174840668,0.0649325655514177,0.01992956516136912
