,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.6560796241329804,0.0027366114708780587,0.0,0.00031065624935554443,0.6562349522576582
1,2,1.2715951598474031,0.016191250565150472,0.0,0.0006031927441633582,1.2721399994461002
2,3,1.8054449232679224,0.04846823821355484,0.0,0.0008659131653201223,1.8064999960432664
3,4,2.2372214586142047,0.10317891406509361,0.0,0.001091014723005237,2.238794318043109
4,5,2.556809742182108,0.17280466247403137,0.0,0.0012504467678285153,2.558798364710723
5,6,2.751475947923268,0.2332982067351388,0.0,0.0013633836302069362,2.7536993274249046
6,7,2.81782670645278,0.25952869593600614,0.0,0.0013912601605943235,2.820116562937408
