,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.6560796241329805,0.002736611470877892,0.0,,0.6562349522576582
1,2,1.2694264169479197,0.01591209987644393,0.0,,1.2710814271078825
2,3,1.7993564337280405,0.04700648417340414,0.0,,1.803336605917598
3,4,2.225842818862038,0.09952711626285282,0.0,,2.233247951707371
4,5,2.5403298277067474,0.16672759903160905,0.0,,2.551337102388687
5,6,2.731447876481064,0.22544989714571262,0.0,,2.7455575066691433
6,7,2.796220165634193,0.25067046775290525,0.0,,2.811754986411314
