,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6559294167157097,4.6837489452167237e-32,0.0,0.00030041483454162535,0.6560796241329805,,4.649126277196464e-32
1,2,1.2896196932026291,0.0008531057721597178,0.0,0.0005833072690810497,1.289703448643724,,0.0008203147904522483
2,3,1.8418812494875623,0.007659567006326099,0.0,0.0008373665774524261,1.8423726054151328,,0.007497291138947694
3,4,2.2877219222022256,0.025320976015436786,0.0,0.001055047204664405,2.2882666814177033,,0.025055449550676193
4,5,2.612874533868467,0.04881092081017415,0.0,0.0012092232480099927,2.613541754185923,,0.0484490134304223
5,6,2.809566843681499,0.06979387963951472,0.0,0.001318436917123191,2.8101995678623286,,0.0693607831709517
6,7,2.875881772285548,0.07895165478546685,0.0,0.0013453944410142908,2.876510798458786,,0.07854409251960862
